"Indicator type","Indicator","Description"
"IPv4","173.212.243.27",""
"IPv4","135.181.133.170",""
"IPv4","159.69.71.59",""
"IPv4","85.10.201.239",""
"IPv4","173.212.243.27",""
"IPv4","135.181.133.170",""
"IPv4","193.200.241.6",""
"IPv4","45.95.147.200",""
"IPv4","173.212.243.27",""
"IPv4","103.209.153.70",""
"IPv4","93.190.138.49",""
"IPv4","85.10.201.239",""
"IPv4","176.9.188.60",""
"IPv4","193.200.241.6",""
"IPv4","185.150.25.231",""
"IPv4","168.119.136.21",""
"IPv4","122.252.234.86",""
"IPv4","176.9.188.60",""
"IPv4","185.150.25.231",""
"IPv4","159.69.71.59",""
"IPv4","173.212.243.27",""
"IPv4","136.243.171.105",""
"IPv4","176.9.188.60",""
"IPv4","135.181.143.29",""
"IPv4","136.243.171.105",""
"IPv4","23.88.0.162",""
"IPv4","85.10.201.239",""
"IPv4","148.251.20.85",""
"IPv4","173.212.243.27",""
"IPv4","121.58.248.162",""
"IPv4","135.181.133.170",""
"IPv4","85.10.201.239",""
"IPv4","173.212.243.27",""
"IPv4","107.170.251.10",""
"IPv4","23.88.0.162",""
"IPv4","176.9.188.60",""
"IPv4","135.181.133.170",""
"IPv4","121.58.248.162",""
"IPv4","146.88.241.60",""
"IPv4","159.69.64.44",""
"IPv4","23.88.73.97",""
"IPv4","93.190.138.49",""
"IPv4","18.212.223.2",""
"IPv4","176.9.188.60",""
"IPv4","135.181.141.35",""
"IPv4","173.212.243.27",""
"IPv4","103.209.153.70",""
"IPv4","93.190.138.49",""
"IPv4","185.150.25.231",""
"IPv4","135.181.143.29",""
"IPv4","159.69.71.59",""
"IPv4","136.243.171.105",""
"IPv4","184.105.139.102",""
"IPv4","193.200.241.6",""
"IPv4","93.190.138.49",""
"IPv4","103.209.153.70",""
"IPv4","173.212.243.27",""
"IPv4","135.181.143.29",""
"IPv4","135.181.2.19",""
"IPv4","185.150.25.231",""
"IPv4","176.9.188.60",""
"IPv4","94.130.67.226",""
"IPv4","135.181.133.170",""
"IPv4","193.200.241.6",""
"IPv4","121.58.248.162",""
"IPv4","171.34.176.223",""
"IPv4","168.119.136.21",""
"IPv4","148.251.20.85",""
"IPv4","193.200.241.6",""
"IPv4","176.9.188.60",""
"IPv4","162.216.150.33",""
"IPv4","192.3.154.52",""
"IPv4","185.149.40.34",""
"IPv4","193.200.241.6",""
"IPv4","148.251.20.85",""
"IPv4","185.149.40.34",""
"IPv4","203.150.198.198",""
"IPv4","135.181.143.29",""
"IPv4","173.212.243.27",""
"IPv4","93.190.138.49",""
"IPv4","203.150.198.198",""
"IPv4","85.10.201.239",""
"IPv4","173.212.243.27",""
"IPv4","23.88.73.97",""
"IPv4","203.150.198.198",""
"IPv4","135.181.133.170",""
"IPv4","122.252.234.86",""
"IPv4","173.212.243.27",""
"IPv4","148.251.20.85",""
"IPv4","89.248.165.226",""
"IPv4","135.181.143.29",""
"IPv4","185.150.25.231",""
"IPv4","135.181.141.35",""
"IPv4","135.181.143.29",""
"IPv4","176.9.188.60",""
"IPv4","173.212.243.27",""
"IPv4","93.190.138.49",""
"IPv4","159.69.71.59",""
"IPv4","173.212.243.27",""
"IPv4","45.95.147.200",""
"IPv4","185.150.25.231",""
"IPv4","173.212.243.27",""
"IPv4","135.181.143.29",""
"IPv4","176.9.188.60",""
"IPv4","103.209.153.70",""
"IPv4","23.88.0.162",""
"IPv4","135.181.143.29",""
"IPv4","193.200.241.6",""
"IPv4","148.251.20.85",""
"IPv4","159.69.71.59",""
"IPv4","203.150.198.198",""
"IPv4","193.200.241.6",""
"IPv4","218.161.7.239",""
"IPv4","93.190.138.49",""
"IPv4","193.200.241.6",""
"IPv4","148.251.20.85",""
"IPv4","93.190.138.49",""
"IPv4","23.88.73.97",""
"IPv4","173.212.243.253",""
"IPv4","23.88.0.162",""
"IPv4","193.200.241.6",""
"IPv4","94.130.67.226",""
"IPv4","136.243.171.105",""
"IPv4","193.200.241.6",""
"IPv4","185.150.25.231",""
"IPv4","159.69.64.44",""
"IPv4","203.150.198.198",""
"IPv4","23.88.73.97",""
"IPv4","103.209.153.70",""
"IPv4","23.88.0.162",""
"IPv4","203.150.198.198",""
"IPv4","85.10.201.239",""
"IPv4","135.181.143.29",""
"IPv4","193.200.241.6",""
"IPv4","203.150.198.198",""
"IPv4","135.181.133.170",""
"IPv4","103.209.153.70",""
"IPv4","93.190.138.49",""
"IPv4","193.200.241.6",""
"IPv4","135.181.133.170",""
"IPv4","107.170.226.15",""
"IPv4","176.9.188.60",""
"IPv4","173.212.243.27",""
"IPv4","185.150.25.231",""
"IPv4","93.190.138.49",""
"IPv4","103.209.153.70",""
"IPv4","85.10.201.239",""
"IPv4","121.58.248.162",""
"IPv4","93.190.138.49",""
"IPv4","193.200.241.6",""
"IPv4","93.190.138.49",""
"IPv4","122.252.234.86",""
"IPv4","135.181.143.29",""
"IPv4","148.251.20.85",""
"IPv4","135.181.133.170",""
"IPv4","143.42.1.84",""
"IPv4","173.212.243.27",""
"IPv4","172.104.11.4",""
"IPv4","185.149.40.34",""
"IPv4","185.150.25.231",""
"IPv4","193.200.241.6",""
"IPv4","185.149.40.34",""
"IPv4","148.251.20.85",""
"IPv4","185.149.40.34",""
"IPv4","193.200.241.6",""
"IPv4","45.79.168.172",""
"IPv4","93.190.138.49",""
"IPv4","176.9.188.60",""
"IPv4","23.88.0.162",""
"IPv4","185.149.40.34",""
"IPv4","122.252.234.86",""
"IPv4","23.88.73.97",""
"IPv4","135.181.2.19",""
"IPv4","203.150.198.198",""
"IPv4","122.252.234.86",""
"IPv4","23.88.0.162",""
"IPv4","23.88.73.97",""
"IPv4","85.10.201.239",""
"IPv4","136.243.171.105",""
"IPv4","185.150.25.231",""
"IPv4","93.190.138.49",""
"IPv4","159.69.64.44",""
"IPv4","122.252.234.86",""
"IPv4","85.10.201.239",""
"IPv4","135.181.143.29",""
"IPv4","122.252.234.86",""
"IPv4","93.190.138.49",""
"IPv4","176.9.188.60",""
"IPv4","64.62.197.50",""
"IPv4","159.69.71.59",""
"IPv4","64.62.197.48",""
"IPv4","135.181.2.19",""
"IPv4","176.9.188.60",""
"IPv4","121.58.248.162",""
"IPv4","193.200.241.6",""
"IPv4","121.58.248.162",""
"IPv4","185.150.25.231",""
"IPv4","85.10.201.239",""
"IPv4","203.150.198.198",""
"IPv4","170.187.251.116",""
"IPv4","93.190.138.49",""
"IPv4","185.150.25.231",""
"IPv4","201.25.255.83",""
"IPv4","193.200.241.6",""
"IPv4","93.190.138.49",""
"IPv4","193.200.241.6",""
"IPv4","173.212.243.27",""
"IPv4","176.9.188.60",""
"IPv4","23.88.73.97",""
"IPv4","148.251.20.85",""
"IPv4","173.212.243.27",""
"IPv4","148.251.20.85",""
"IPv4","176.9.188.60",""
"IPv4","93.190.138.49",""
"IPv4","176.9.188.60",""
"IPv4","23.88.73.97",""
"IPv4","173.212.243.27",""
"IPv4","121.58.248.162",""
"IPv4","93.190.138.49",""
"IPv4","136.243.171.105",""
"IPv4","168.119.136.21",""
"IPv4","193.200.241.6",""
"IPv4","136.243.171.105",""
"IPv4","148.251.20.85",""
"IPv4","159.69.71.59",""
"IPv4","135.181.133.170",""
"IPv4","185.150.25.231",""
"IPv4","23.88.73.97",""
"IPv4","35.203.210.34",""
"IPv4","122.252.234.86",""
"IPv4","136.243.171.105",""
"IPv4","185.149.40.34",""
"IPv4","157.245.252.5",""
"IPv4","122.252.234.86",""
"IPv4","94.130.67.226",""
"IPv4","193.200.241.6",""
"IPv4","135.181.133.170",""
"IPv4","185.149.40.34",""
"IPv4","103.209.153.70",""
"IPv4","173.212.243.27",""
"IPv4","185.150.25.231",""
"IPv4","159.69.71.59",""
"IPv4","103.209.153.70",""
"IPv4","122.252.234.86",""
"IPv4","93.190.138.49",""
"IPv4","23.88.73.97",""
"IPv4","103.209.153.70",""
"IPv4","193.200.241.6",""
"IPv4","93.190.138.49",""
"IPv4","185.149.40.34",""
"IPv4","103.209.153.70",""
"IPv4","185.149.40.34",""
"IPv4","173.212.243.27",""
"IPv4","185.149.40.34",""
"IPv4","172.104.11.34",""
"IPv4","173.212.243.27",""
"IPv4","159.69.71.59",""
"IPv4","23.88.0.162",""
"IPv4","146.88.240.4",""
"IPv4","64.62.197.35",""
"IPv4","173.212.243.27",""
"IPv4","176.9.188.60",""
"IPv4","135.181.143.29",""
"IPv4","122.252.234.86",""
"IPv4","148.251.20.85",""
"IPv4","124.248.238.34",""
"IPv4","125.229.80.42",""
"IPv4","203.150.198.198",""
"IPv4","176.9.188.60",""
"IPv4","168.119.136.21",""
"IPv4","185.149.40.34",""
"IPv4","148.251.20.85",""
"IPv4","135.181.143.29",""
"IPv4","185.149.40.34",""
"IPv4","103.209.153.70",""
"IPv4","185.149.40.34",""
"IPv4","203.150.198.198",""
"IPv4","45.95.147.221",""
"IPv4","185.149.40.34",""
"IPv4","64.62.197.107",""
"IPv4","193.200.241.6",""
"IPv4","162.243.147.15",""
"IPv4","93.190.138.49",""
"IPv4","64.62.197.90",""
"IPv4","136.243.171.105",""
"IPv4","135.181.133.170",""
"IPv4","124.248.238.34",""
"IPv4","23.88.0.162",""
"IPv4","162.243.147.15",""
"IPv4","135.181.2.19",""
"IPv4","135.181.143.29",""
"IPv4","148.251.20.85",""
"IPv4","185.149.40.34",""
"IPv4","122.252.234.86",""
"IPv4","94.130.67.226",""
"IPv4","135.148.27.64",""
"IPv4","185.149.40.34",""
"IPv4","148.251.20.85",""
"IPv4","185.149.40.34",""
"IPv4","168.119.136.21",""
"IPv4","93.190.138.49",""
"IPv4","176.9.188.60",""
"IPv4","185.149.40.34",""
"IPv4","148.251.20.85",""
"IPv4","185.149.40.34",""
"IPv4","93.190.138.49",""
"IPv4","122.252.234.86",""
"IPv4","85.10.201.239",""
"IPv4","176.9.188.60",""
"IPv4","121.58.248.162",""
"IPv4","193.200.241.6",""
"IPv4","93.190.138.49",""
"IPv4","135.181.141.35",""
"IPv4","93.190.138.49",""
"IPv4","135.181.133.170",""
"IPv4","193.200.241.6",""
"IPv4","121.58.248.162",""
"IPv4","93.190.138.49",""
"IPv4","176.9.188.60",""
"IPv4","203.150.198.198",""
"IPv4","194.165.16.37",""
"IPv4","193.200.241.6",""
"IPv4","185.149.40.34",""
"IPv4","135.181.2.19",""
"IPv4","75.87.9.229",""
"IPv4","148.251.20.85",""
"IPv4","23.88.73.97",""
"IPv4","23.88.0.162",""
"IPv4","135.181.141.35",""
"IPv4","193.200.241.6",""
"IPv4","176.9.188.60",""
"IPv4","121.58.248.162",""
"IPv4","176.9.188.60",""
"IPv4","136.243.171.105",""
"IPv4","179.43.177.243",""
"IPv4","176.9.188.60",""
"IPv4","193.200.241.6",""
"IPv4","185.150.25.231",""
"IPv4","193.200.241.6",""
"IPv4","135.181.143.29",""
"IPv4","203.150.198.198",""
"IPv4","176.9.188.60",""
"IPv4","93.190.138.49",""
"IPv4","135.181.143.29",""
"IPv4","23.88.0.162",""
"IPv4","162.216.149.239",""
"IPv4","176.9.188.60",""
"IPv4","135.181.143.29",""
"IPv4","135.181.2.19",""
"IPv4","148.251.20.85",""
"IPv4","93.190.138.49",""
"IPv4","135.181.141.35",""
"IPv4","203.150.198.198",""
"IPv4","136.243.171.105",""
"IPv4","124.248.238.34",""
"IPv4","121.58.248.162",""
"IPv4","135.181.143.29",""
"IPv4","176.9.188.60",""
"IPv4","124.248.238.34",""
"IPv4","176.9.188.60",""
"IPv4","122.252.234.86",""
"IPv4","135.148.27.64",""
"IPv4","176.9.188.60",""
"IPv4","203.150.198.198",""
"IPv4","176.9.188.60",""
"IPv4","103.209.153.70",""
"IPv4","85.10.201.239",""
"IPv4","168.119.136.21",""
"IPv4","135.181.143.29",""
"IPv4","176.9.188.60",""
"IPv4","94.130.67.226",""
"IPv4","122.252.234.86",""
"IPv4","121.58.248.162",""
"IPv4","203.150.198.198",""
"IPv4","124.248.238.34",""
"IPv4","45.95.147.221",""
"IPv4","135.181.143.29",""
"IPv4","176.9.188.60",""
"IPv4","122.252.234.86",""
"IPv4","176.9.188.60",""
"IPv4","23.88.73.97",""
"IPv4","193.200.241.6",""
"IPv4","185.150.25.231",""
"IPv4","94.102.56.151",""
"IPv4","176.9.188.60",""
"IPv4","93.190.138.49",""
"IPv4","85.10.201.239",""
"IPv4","135.181.143.29",""
"IPv4","185.149.40.34",""
"IPv4","148.251.20.85",""
"IPv4","122.252.234.86",""
"IPv4","176.9.188.60",""
"IPv4","136.243.171.105",""
"IPv4","23.88.73.97",""
"IPv4","176.9.188.60",""
"IPv4","136.243.171.105",""
"IPv4","148.251.20.85",""
"IPv4","203.150.198.198",""
"IPv4","148.251.20.85",""
"IPv4","135.181.133.170",""
"IPv4","185.149.40.34",""
"IPv4","135.148.27.64",""
"IPv4","135.181.143.29",""
"IPv4","148.251.20.85",""
"IPv4","193.200.241.6",""
"IPv4","135.181.143.29",""
"IPv4","176.9.188.60",""
"IPv4","193.200.241.6",""
"IPv4","23.88.73.97",""
"IPv4","176.9.188.60",""
"IPv4","135.181.143.29",""
"IPv4","193.200.241.6",""
"IPv4","176.9.188.60",""
"IPv4","85.10.201.239",""
"IPv4","23.88.73.97",""
"IPv4","85.10.201.239",""
"IPv4","5.10.250.18",""
"IPv4","122.252.234.86",""
"IPv4","135.181.143.29",""
"IPv4","93.190.138.49",""
"IPv4","23.88.0.162",""
"IPv4","121.58.248.162",""
"IPv4","135.181.2.19",""
"IPv4","148.251.20.85",""
"IPv4","93.190.138.49",""
"IPv4","122.252.234.86",""
"IPv4","94.130.67.226",""
"IPv4","193.200.241.6",""
"IPv4","136.243.171.105",""
"IPv4","193.200.241.6",""
"IPv4","148.251.20.85",""
"IPv4","176.9.188.60",""
"IPv4","23.88.73.97",""
"IPv4","103.209.153.70",""
"IPv4","135.181.141.35",""
"IPv4","176.9.188.60",""
"IPv4","193.200.241.6",""
"IPv4","148.251.20.85",""
"IPv4","168.119.136.21",""
"IPv4","135.181.2.19",""
"IPv4","135.181.143.29",""
"IPv4","193.200.241.6",""
"IPv4","103.82.26.228",""
"IPv4","121.58.248.162",""
"IPv4","85.10.201.239",""
"IPv4","23.88.73.97",""
"IPv4","148.251.20.85",""
"IPv4","176.9.188.60",""
"IPv4","93.190.138.49",""
"IPv4","103.209.153.70",""
"IPv4","135.181.143.29",""
"IPv4","185.150.25.231",""
"IPv4","124.248.238.34",""
"IPv4","135.181.143.29",""
"IPv4","93.190.138.49",""
"IPv4","148.251.20.85",""
"IPv4","136.243.171.105",""
"IPv4","167.248.133.142",""
"IPv4","176.9.188.60",""
"IPv4","23.88.0.162",""
"IPv4","203.150.198.198",""
"IPv4","176.9.188.60",""
"IPv4","93.190.138.49",""
"IPv4","45.95.147.220",""
"IPv4","148.251.20.85",""
"IPv4","176.9.188.60",""
"IPv4","135.181.143.29",""
"IPv4","176.9.188.60",""
"IPv4","93.190.138.49",""
"IPv4","121.58.248.162",""
"IPv4","185.149.40.34",""
"IPv4","159.69.71.59",""
"IPv4","185.149.40.34",""
"IPv4","159.69.71.59",""
"IPv4","135.181.143.29",""
"IPv4","185.149.40.34",""
"IPv4","121.58.248.162",""
"IPv4","185.149.40.34",""
"IPv4","23.88.73.97",""
"IPv4","135.181.179.175",""
"IPv4","93.190.138.49",""
"IPv4","185.149.40.34",""
"IPv4","135.181.2.19",""
"IPv4","176.9.188.60",""
"IPv4","203.150.198.198",""
"IPv4","121.58.248.162",""
"IPv4","203.150.198.198",""
"IPv4","147.78.47.250",""
"IPv4","135.181.133.170",""
"IPv4","136.243.171.105",""
"IPv4","124.248.238.34",""
"IPv4","159.69.71.59",""
"IPv4","185.150.25.231",""
"IPv4","159.69.64.44",""
"IPv4","176.9.188.60",""
"IPv4","176.58.124.134",""
"IPv4","135.181.143.29",""
"IPv4","135.148.27.64",""
"IPv4","103.209.153.70",""
"IPv4","94.130.67.226",""
"IPv4","23.88.0.162",""
"IPv4","159.69.64.44",""
"IPv4","176.9.188.60",""
"IPv4","185.149.40.34",""
"IPv4","176.9.188.60",""
"IPv4","59.125.127.39",""
"IPv4","185.149.40.34",""
"IPv4","176.9.188.60",""
"IPv4","135.181.2.19",""
"IPv4","124.248.238.34",""
"IPv4","179.209.79.253",""
"IPv4","148.251.20.85",""
"IPv4","121.58.248.162",""
"IPv4","135.181.143.29",""
"IPv4","121.58.248.162",""
"IPv4","185.150.25.231",""
"IPv4","23.88.73.97",""
"IPv4","148.251.20.85",""
"IPv4","203.150.198.198",""
"IPv4","176.9.188.60",""
"IPv4","203.150.198.198",""
"IPv4","124.248.238.34",""
"IPv4","185.150.25.231",""
"IPv4","135.181.143.29",""
"IPv4","176.9.188.60",""
"IPv4","148.251.20.85",""
"IPv4","135.181.143.29",""
"IPv4","85.10.201.239",""
"IPv4","185.150.25.231",""
"IPv4","164.163.96.2",""
"IPv4","135.181.143.29",""
"IPv4","159.69.71.59",""
"IPv4","185.149.40.34",""
"IPv4","194.165.16.72",""
"IPv4","136.243.171.105",""
"IPv4","148.251.20.85",""
"IPv4","135.181.133.170",""
"IPv4","185.150.25.231",""
"IPv4","121.58.248.162",""
"IPv4","124.248.238.34",""
"IPv4","94.130.67.226",""
"IPv4","185.149.40.34",""
"IPv4","135.181.143.29",""
"IPv4","185.150.25.231",""
"IPv4","148.251.20.85",""
"IPv4","121.58.248.162",""
"IPv4","200.109.200.110",""
"IPv4","159.69.71.59",""
"IPv4","23.88.0.162",""
"IPv4","159.69.71.59",""
"IPv4","23.88.73.97",""
"IPv4","148.251.20.85",""
"IPv4","176.9.188.60",""
"IPv4","59.125.127.39",""
"IPv4","136.243.171.105",""
"IPv4","135.181.143.29",""
"IPv4","148.251.20.85",""
"IPv4","159.69.71.59",""
"IPv4","203.150.198.198",""
"IPv4","89.248.163.200",""
"IPv4","135.181.133.170",""
"IPv4","135.181.2.19",""
"IPv4","176.9.188.60",""
"IPv4","203.150.198.198",""
"IPv4","141.98.11.57",""
"IPv4","23.88.0.162",""
"IPv4","148.251.20.85",""
"IPv4","34.16.132.67",""
"IPv4","185.150.25.231",""
"IPv4","135.181.133.170",""
"IPv4","202.61.195.51",""
"IPv4","135.181.143.29",""
"IPv4","202.61.195.51",""
"IPv4","135.181.179.175",""
"IPv4","202.61.195.51",""
"IPv4","23.88.73.97",""
"IPv4","202.61.195.51",""
"IPv4","45.95.147.221",""
"IPv4","185.150.25.231",""
"IPv4","202.61.195.51",""
"IPv4","91.144.129.30",""
"IPv4","85.10.201.239",""
"IPv4","135.181.2.19",""
"IPv4","202.61.195.51",""
"IPv4","107.170.244.11",""
"IPv4","23.88.73.97",""
"IPv4","45.95.147.200",""
"IPv4","202.61.195.51",""
"IPv4","23.88.73.97",""
"IPv4","202.61.195.51",""
"IPv4","109.123.117.254",""
"IPv4","192.241.198.19",""
"IPv4","136.243.171.105",""
"IPv4","202.61.195.51",""
"IPv4","167.248.133.132",""
"IPv4","162.142.125.133",""
"IPv4","23.88.73.97",""
"IPv4","202.61.195.51",""
"IPv4","185.150.25.231",""
"IPv4","202.61.195.51",""
"IPv4","141.98.11.57",""
"IPv4","141.98.10.172",""
"IPv4","168.119.136.21",""
"IPv4","202.61.195.51",""
"IPv4","164.163.96.2",""
"IPv4","202.61.195.51",""
"IPv4","135.181.141.35",""
"IPv4","202.61.195.51",""
"IPv4","23.88.73.97",""
"IPv4","164.163.96.2",""
"IPv4","185.150.25.231",""
"IPv4","164.163.96.2",""
"IPv4","23.88.73.97",""
"IPv4","136.243.171.105",""
"IPv4","159.69.64.44",""
"IPv4","45.95.147.221",""
"IPv4","135.181.143.29",""
"IPv4","203.150.198.198",""
"IPv4","185.150.25.231",""
"IPv4","168.119.136.21",""
"IPv4","23.88.73.97",""
"IPv4","45.95.147.200",""
"IPv4","135.181.133.170",""
"IPv4","135.181.143.29",""
"IPv4","121.58.248.162",""
"IPv4","94.130.67.226",""
"IPv4","164.163.96.2",""
"IPv4","135.181.143.29",""
"IPv4","121.58.248.162",""
"IPv4","135.181.179.175",""
"IPv4","159.69.64.44",""
"IPv4","203.150.198.198",""
"IPv4","135.181.133.170",""
"IPv4","121.58.248.162",""
"IPv4","159.69.71.59",""
"IPv4","85.215.170.146",""
"IPv4","135.181.133.170",""
"IPv4","159.69.64.44",""
"IPv4","124.248.238.34",""
"IPv4","203.150.198.198",""
"IPv4","23.88.0.162",""
"IPv4","135.181.133.170",""
"IPv4","121.58.248.162",""
"IPv4","203.150.198.198",""
"IPv4","85.215.170.146",""
"IPv4","94.130.67.226",""
"IPv4","135.181.2.19",""
"IPv4","74.89.44.115",""
"IPv4","135.181.143.29",""
"IPv4","185.150.25.231",""
"IPv4","203.150.198.198",""
"IPv4","135.181.143.29",""
"IPv4","203.150.198.198",""
"IPv4","164.163.96.2",""
"IPv4","85.215.170.146",""
"IPv4","148.251.20.85",""
"IPv4","185.150.25.231",""
"IPv4","159.69.64.44",""
"IPv4","135.181.133.170",""
"IPv4","121.58.248.162",""
"IPv4","135.181.143.29",""
"IPv4","164.163.96.2",""
"IPv4","135.181.133.170",""
"IPv4","159.69.64.44",""
"IPv4","164.163.96.2",""
"IPv4","121.58.248.162",""
"IPv4","135.181.133.170",""
"IPv4","121.58.248.162",""
"IPv4","168.119.136.21",""
"IPv4","135.181.133.170",""
"IPv4","85.215.170.146",""
"IPv4","23.88.0.162",""
"IPv4","185.150.25.231",""
"IPv4","85.215.170.146",""
"IPv4","203.150.198.198",""
"IPv4","87.236.176.195",""
"IPv4","185.150.25.231",""
"IPv4","45.95.147.220",""
"IPv4","121.58.248.162",""
"IPv4","148.251.20.85",""
"IPv4","124.248.238.34",""
"IPv4","185.150.25.231",""
"IPv4","85.215.170.146",""
"IPv4","203.150.198.198",""
"IPv4","85.215.170.146",""
"IPv4","135.181.133.170",""
"IPv4","135.181.141.35",""
"IPv4","121.58.248.162",""
"IPv4","23.88.0.162",""
"IPv4","59.125.127.39",""
"IPv4","168.119.136.21",""
"IPv4","185.150.25.231",""
"IPv4","136.243.171.105",""
"IPv4","23.88.0.162",""
"IPv4","121.58.248.162",""
"IPv4","185.150.25.231",""
"IPv4","23.88.73.97",""
"IPv4","185.150.25.231",""
"IPv4","148.251.20.85",""
"IPv4","135.181.133.170",""
"IPv4","85.215.170.146",""
"IPv4","73.198.160.159",""
"IPv4","135.181.143.29",""
"IPv4","135.181.2.19",""
"IPv4","135.181.143.29",""
"IPv4","185.150.25.231",""
"IPv4","203.150.198.198",""
"IPv4","164.163.96.2",""
"IPv4","23.88.73.97",""
"IPv4","23.88.0.162",""
"IPv4","135.181.179.175",""
"IPv4","121.58.248.162",""
"IPv4","203.150.198.198",""
"IPv4","135.181.2.19",""
"IPv4","136.243.171.105",""
"IPv4","164.163.96.2",""
"IPv4","185.150.25.231",""
"IPv4","203.150.198.198",""
"IPv4","135.181.143.29",""
"IPv4","178.90.14.125",""
"IPv4","148.251.20.85",""
"IPv4","178.90.14.125",""
"IPv4","135.181.2.19",""
"IPv4","178.90.14.125",""
"IPv4","23.88.73.97",""
"IPv4","178.90.14.125",""
"IPv4","85.215.170.146",""
"IPv4","178.90.14.125",""
"IPv4","203.150.198.198",""
"IPv4","103.82.20.40",""
"IPv4","85.10.201.239",""
"IPv4","178.90.14.125",""
"IPv4","148.251.20.85",""
"IPv4","178.90.14.125",""
"IPv4","135.181.141.35",""
"IPv4","178.90.14.125",""
"IPv4","23.88.73.97",""
"IPv4","85.10.201.239",""
"IPv4","168.119.136.21",""
"IPv4","23.88.73.97",""
"IPv4","178.90.14.125",""
"IPv4","148.251.20.85",""
"IPv4","124.248.238.34",""
"IPv4","23.88.73.97",""
"IPv4","85.10.201.239",""
"IPv4","107.170.233.18",""
"IPv4","178.90.14.125",""
"IPv4","185.150.25.231",""
"IPv4","136.243.171.105",""
"IPv4","121.58.248.162",""
"IPv4","185.150.25.231",""
"IPv4","178.90.14.125",""
"IPv4","135.181.2.19",""
"IPv4","178.90.14.125",""
"IPv4","185.150.25.231",""
"IPv4","178.90.14.125",""
"IPv4","107.170.225.29",""
"IPv4","135.181.141.35",""
"IPv4","124.248.238.34",""
"IPv4","178.90.14.125",""
"IPv4","23.88.0.162",""
"IPv4","178.90.14.125",""
"IPv4","121.58.248.162",""
"IPv4","178.90.14.125",""
"IPv4","135.181.143.29",""
"IPv4","178.90.14.125",""
"IPv4","135.181.143.29",""
"IPv4","178.90.14.125",""
"IPv4","121.58.248.162",""
"IPv4","178.90.14.125",""
"IPv4","203.150.198.198",""
"IPv4","178.90.14.125",""
"IPv4","23.88.73.97",""
"IPv4","178.90.14.125",""
"IPv4","85.215.170.146",""
"IPv4","178.90.14.125",""
"IPv4","121.58.248.162",""
"IPv4","168.119.136.21",""
"IPv4","178.90.14.125",""
"IPv4","148.251.20.85",""
"IPv4","178.90.14.125",""
"IPv4","203.150.198.198",""
"IPv4","85.10.201.239",""
"IPv4","135.181.133.170",""
"IPv4","121.58.248.162",""
"IPv4","178.90.14.125",""
"IPv4","135.181.143.29",""
"IPv4","135.181.141.35",""
"IPv4","59.127.24.124",""
"IPv4","148.251.20.85",""
"IPv4","85.215.170.146",""
"IPv4","178.90.14.125",""
"IPv4","107.170.229.5",""
"IPv4","85.215.170.146",""
"IPv4","185.150.25.231",""
"IPv4","148.251.20.85",""
"IPv4","85.10.201.239",""
"IPv4","135.181.2.19",""
"IPv4","23.88.0.162",""
"IPv4","148.251.20.85",""
"IPv4","65.109.116.14",""
"IPv4","159.69.64.44",""
"IPv4","145.90.8.10",""
"IPv4","135.181.133.170",""
"IPv4","65.109.116.14",""
"IPv4","178.90.14.125",""
"IPv4","85.215.170.146",""
"IPv4","94.102.61.42",""
"IPv4","135.181.143.29",""
"IPv4","159.69.64.44",""
"IPv4","65.109.116.14",""
"IPv4","178.90.14.125",""
"IPv4","65.109.116.14",""
"IPv4","178.90.14.125",""
"IPv4","159.69.71.59",""
"IPv4","178.90.14.125",""
"IPv4","168.119.136.21",""
"IPv4","178.90.14.125",""
"IPv4","135.181.143.29",""
"IPv4","65.109.116.14",""
"IPv4","178.90.14.125",""
"IPv4","65.109.116.14",""
"IPv4","203.150.198.198",""
"IPv4","148.251.20.85",""
"IPv4","168.119.136.21",""
"IPv4","148.251.20.85",""
"IPv4","59.125.127.39",""
"IPv4","65.109.116.14",""
"IPv4","23.88.73.97",""
"IPv4","135.181.133.170",""
"IPv4","65.49.20.97",""
"IPv4","85.10.201.239",""
"IPv4","178.90.14.125",""
"IPv4","65.109.116.14",""
"IPv4","178.90.14.125",""
"IPv4","124.248.238.34",""
"IPv4","135.181.179.175",""
"IPv4","65.109.116.14",""
"IPv4","135.181.143.29",""
"IPv4","23.88.0.162",""
"IPv4","121.58.248.162",""
"IPv4","65.109.116.14",""
"IPv4","171.241.131.248",""
"IPv4","178.90.14.125",""
"IPv4","34.89.198.68",""
"IPv4","85.10.201.239",""
"IPv4","178.90.14.125",""
"IPv4","157.230.92.254",""
"IPv4","218.173.25.184",""
"IPv4","23.88.73.97",""
"IPv4","85.215.170.146",""
"IPv4","178.90.14.125",""
"IPv4","135.181.179.175",""
"IPv4","178.90.14.125",""
"IPv4","159.69.71.59",""
"IPv4","178.90.14.125",""
"IPv4","192.241.210.29",""
"IPv4","65.109.116.14",""
"IPv4","136.243.171.105",""
"IPv4","85.215.170.146",""
"IPv4","141.98.11.57",""
"IPv4","168.119.136.21",""
"IPv4","65.109.116.14",""
"IPv4","192.241.210.29",""
"IPv4","164.163.96.2",""
"IPv4","178.90.14.125",""
"IPv4","135.181.2.19",""
"IPv4","178.90.14.125",""
"IPv4","65.109.116.14",""
"IPv4","94.130.67.226",""
"IPv4","65.109.116.14",""
"IPv4","178.90.14.125",""
"IPv4","23.88.0.162",""
"IPv4","135.181.2.19",""
