"Indicator type","Indicator","Description"
"IPv4","206.189.114.49",""
"IPv4","137.184.190.79",""
"IPv4","218.92.0.223",""
"IPv4","218.92.0.154",""
"IPv4","218.92.0.134",""
"IPv4","170.64.166.48",""
"IPv4","155.4.144.24",""
"IPv4","217.182.253.249",""
"IPv4","92.118.39.74",""
"IPv4","115.73.209.212",""
"IPv4","137.184.190.79",""
"IPv4","51.250.78.78",""
"IPv4","51.250.78.78",""
"IPv4","51.250.78.78",""
"IPv4","170.64.166.48",""
"IPv4","51.250.78.78",""
"IPv4","51.250.78.78",""
"IPv4","51.250.78.78",""
"IPv4","51.250.78.78",""
"IPv4","218.92.0.154",""
"IPv4","51.250.78.78",""
"IPv4","218.92.0.216",""
"IPv4","103.214.11.191",""
"IPv4","170.64.166.48",""
"IPv4","211.253.37.225",""
"IPv4","2.57.122.191",""
"IPv4","51.250.78.78",""
"IPv4","51.250.78.78",""
"IPv4","147.182.133.11",""
"IPv4","170.64.166.48",""
"IPv4","82.207.8.242",""
"IPv4","170.64.166.48",""
"IPv4","220.80.223.144",""
"IPv4","220.80.223.144",""
"IPv4","219.92.93.58",""
"IPv4","218.92.0.217",""
"IPv4","159.89.204.29",""
"IPv4","120.48.74.47",""
"IPv4","115.247.46.122",""
"IPv4","170.64.166.48",""
"IPv4","120.48.74.47",""
"IPv4","34.101.205.204",""
"IPv4","114.217.39.2",""
"IPv4","164.90.131.79",""
"IPv4","114.217.39.2",""
"IPv4","39.130.240.116",""
"IPv4","143.198.34.167",""
"IPv4","170.64.166.48",""
"IPv4","178.128.115.28",""
"IPv4","218.92.0.222",""
"IPv4","218.92.0.220",""
"IPv4","170.64.166.48",""
"IPv4","159.203.10.39",""
"IPv4","101.126.66.223",""
"IPv4","138.68.154.149",""
"IPv4","159.203.10.39",""
"IPv4","218.92.0.154",""
"IPv4","92.118.39.76",""
"IPv4","85.85.196.35",""
"IPv4","45.117.64.242",""
"IPv4","119.62.164.131",""
"IPv4","85.209.134.43",""
"IPv4","218.92.0.216",""
"IPv4","103.117.57.201",""
"IPv4","218.92.0.236",""
"IPv4","103.117.57.201",""
"IPv4","218.92.0.235",""
"IPv4","206.189.184.219",""
"IPv4","218.92.0.154",""
"IPv4","193.123.114.34",""
"IPv4","171.244.40.20",""
"IPv4","218.92.0.229",""
"IPv4","36.133.188.164",""
"IPv4","49.64.242.249",""
"IPv4","165.227.122.185",""
"IPv4","157.230.51.238",""
"IPv4","58.216.66.247",""
"IPv4","206.189.159.106",""
"IPv4","174.138.45.44",""
"IPv4","138.197.168.253",""
"IPv4","206.189.159.106",""
"IPv4","206.189.159.106",""
"IPv4","1.194.236.204",""
"IPv4","170.83.79.31",""
"IPv4","174.138.45.44",""
"IPv4","157.230.252.98",""
"IPv4","218.92.0.134",""
"IPv4","104.248.163.98",""
"IPv4","168.181.36.106",""
"IPv4","134.209.21.102",""
"IPv4","159.203.2.69",""
"IPv4","143.198.146.239",""
"IPv4","68.233.116.124",""
"IPv4","218.92.0.223",""
"IPv4","210.79.191.159",""
"IPv4","157.245.88.137",""
"IPv4","107.13.145.118",""
"IPv4","134.17.16.19",""
"IPv4","161.35.225.131",""
"IPv4","49.247.36.49",""
"IPv4","74.211.100.211",""
"IPv4","218.92.0.226",""
"IPv4","218.92.0.231",""
"IPv4","193.32.162.137",""
"IPv4","103.176.79.212",""
"IPv4","165.22.225.232",""
"IPv4","218.92.0.134",""
"IPv4","159.89.162.45",""
"IPv4","89.251.25.207",""
"IPv4","137.184.8.144",""
"IPv4","92.118.39.86",""
"IPv4","218.92.0.143",""
"IPv4","92.118.39.86",""
"IPv4","218.92.0.235",""
"IPv4","206.189.150.211",""
"IPv4","218.92.0.229",""
"IPv4","159.89.162.45",""
"IPv4","178.128.115.28",""
"IPv4","206.189.145.115",""
"IPv4","178.128.115.28",""
"IPv4","120.230.181.122",""
"IPv4","178.128.115.28",""
"IPv4","193.32.162.139",""
"IPv4","140.249.181.225",""
"IPv4","218.92.0.111",""
"IPv4","218.92.0.237",""
"IPv4","137.184.185.110",""
"IPv4","134.199.172.22",""
"IPv4","68.183.71.60",""
"IPv4","134.199.172.22",""
"IPv4","138.68.133.219",""
"IPv4","68.183.71.60",""
"IPv4","159.203.13.75",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.103",""
"IPv4","46.101.2.7",""
"IPv4","134.209.251.70",""
"IPv4","137.184.175.161",""
"IPv4","125.228.185.131",""
"IPv4","95.188.91.101",""
"IPv4","218.92.0.232",""
"IPv4","218.92.0.231",""
"IPv4","218.92.0.236",""
"IPv4","185.42.12.242",""
"IPv4","51.178.43.161",""
"IPv4","54.37.10.124",""
"IPv4","64.225.55.168",""
"IPv4","94.102.4.12",""
"IPv4","92.118.39.76",""
"IPv4","185.42.12.242",""
"IPv4","20.25.111.15",""
"IPv4","68.183.76.105",""
"IPv4","59.42.214.20",""
"IPv4","188.166.161.45",""
"IPv4","3.90.239.242",""
"IPv4","146.190.241.151",""
"IPv4","146.190.241.151",""
"IPv4","203.189.212.191",""
"IPv4","144.126.206.109",""
"IPv4","137.74.235.158",""
"IPv4","146.190.241.151",""
"IPv4","23.95.128.167",""
"IPv4","146.190.241.151",""
"IPv4","218.92.0.134",""
"IPv4","165.154.20.207",""
"IPv4","27.96.84.210",""
"IPv4","146.190.241.151",""
"IPv4","218.92.0.237",""
"IPv4","103.200.20.78",""
"IPv4","218.92.0.231",""
"IPv4","193.32.162.131",""
"IPv4","103.171.91.10",""
"IPv4","37.238.131.206",""
"IPv4","200.7.102.138",""
"IPv4","64.227.147.236",""
"IPv4","122.115.225.109",""
"IPv4","123.200.20.14",""
"IPv4","14.103.115.210",""
"IPv4","218.92.0.154",""
"IPv4","122.168.194.41",""
"IPv4","143.244.171.72",""
"IPv4","78.110.163.179",""
"IPv4","80.251.219.209",""
"IPv4","51.158.120.121",""
"IPv4","218.92.0.221",""
"IPv4","103.148.100.146",""
"IPv4","222.186.57.226",""
"IPv4","218.92.0.230",""
"IPv4","64.227.43.225",""
"IPv4","186.124.22.55",""
"IPv4","85.198.10.65",""
"IPv4","159.89.162.45",""
"IPv4","125.228.185.131",""
"IPv4","159.89.162.45",""
"IPv4","218.92.0.134",""
"IPv4","159.89.162.45",""
"IPv4","190.128.56.12",""
"IPv4","152.32.247.71",""
"IPv4","159.89.162.45",""
"IPv4","168.235.79.61",""
"IPv4","159.89.162.45",""
"IPv4","159.89.162.45",""
"IPv4","220.89.113.3",""
"IPv4","2.57.122.195",""
"IPv4","2.57.122.195",""
"IPv4","103.31.39.66",""
"IPv4","218.92.0.236",""
"IPv4","2.57.122.195",""
"IPv4","218.92.0.217",""
"IPv4","206.189.115.177",""
"IPv4","2.57.122.195",""
"IPv4","198.20.252.107",""
"IPv4","2.57.122.195",""
"IPv4","12.156.67.18",""
"IPv4","106.12.197.155",""
"IPv4","109.94.172.86",""
"IPv4","220.250.41.11",""
"IPv4","104.199.151.189",""
"IPv4","103.124.100.115",""
"IPv4","146.190.243.38",""
"IPv4","138.68.99.187",""
"IPv4","138.68.99.187",""
"IPv4","218.92.0.221",""
"IPv4","41.89.162.2",""
"IPv4","136.232.11.10",""
"IPv4","14.103.123.65",""
"IPv4","89.96.189.246",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","137.184.83.80",""
"IPv4","171.251.21.94",""
"IPv4","68.183.88.187",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","171.251.21.94",""
"IPv4","46.101.53.96",""
"IPv4","128.199.70.247",""
"IPv4","60.190.239.92",""
"IPv4","84.54.64.50",""
"IPv4","164.90.199.99",""
"IPv4","190.85.108.189",""
"IPv4","197.5.145.73",""
"IPv4","218.92.0.111",""
"IPv4","185.42.12.3",""
"IPv4","185.42.12.3",""
"IPv4","218.92.0.153",""
"IPv4","185.42.12.3",""
"IPv4","193.32.162.139",""
"IPv4","143.198.159.33",""
"IPv4","185.42.12.3",""
"IPv4","185.42.12.3",""
"IPv4","185.42.12.3",""
"IPv4","185.42.12.3",""
"IPv4","218.92.0.220",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","167.71.82.4",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","171.251.28.134",""
"IPv4","218.92.0.111",""
"IPv4","128.199.33.46",""
"IPv4","218.92.0.226",""
"IPv4","92.222.141.85",""
"IPv4","64.227.34.2",""
"IPv4","36.133.1.162",""
"IPv4","27.128.112.160",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","194.126.202.234",""
"IPv4","165.22.233.107",""
"IPv4","218.92.0.153",""
"IPv4","165.227.120.1",""
"IPv4","62.232.51.185",""
"IPv4","218.92.0.218",""
"IPv4","138.68.99.187",""
"IPv4","170.64.227.75",""
"IPv4","218.92.0.230",""
"IPv4","65.49.196.227",""
"IPv4","218.92.0.134",""
"IPv4","138.197.159.28",""
"IPv4","218.92.0.154",""
"IPv4","197.248.8.33",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.154",""
"IPv4","52.172.34.193",""
"IPv4","122.49.220.99",""
"IPv4","89.134.197.56",""
"IPv4","46.101.89.24",""
"IPv4","218.92.0.237",""
"IPv4","159.89.162.45",""
"IPv4","14.103.170.177",""
"IPv4","218.92.0.134",""
"IPv4","159.89.162.45",""
"IPv4","103.130.215.106",""
"IPv4","179.51.153.37",""
"IPv4","174.138.30.237",""
"IPv4","159.89.162.45",""
"IPv4","34.166.123.35",""
"IPv4","178.128.115.28",""
"IPv4","143.198.47.51",""
"IPv4","106.37.72.112",""
"IPv4","218.92.0.233",""
"IPv4","218.92.0.103",""
"IPv4","143.198.47.51",""
"IPv4","86.194.107.232",""
"IPv4","218.92.0.154",""
"IPv4","207.54.149.118",""
"IPv4","123.200.20.14",""
"IPv4","193.32.162.133",""
"IPv4","218.92.0.154",""
"IPv4","218.92.0.228",""
"IPv4","218.92.0.217",""
"IPv4","218.92.0.222",""
"IPv4","218.92.0.111",""
"IPv4","136.27.51.200",""
"IPv4","51.158.120.121",""
"IPv4","88.214.34.10",""
"IPv4","38.191.248.4",""
"IPv4","164.152.61.233",""
"IPv4","183.110.116.126",""
"IPv4","116.255.156.120",""
"IPv4","128.199.147.33",""
"IPv4","116.202.210.102",""
"IPv4","137.184.69.215",""
"IPv4","121.227.31.13",""
"IPv4","122.115.225.109",""
"IPv4","203.0.104.170",""
"IPv4","85.208.51.17",""
"IPv4","114.216.7.100",""
"IPv4","92.118.39.86",""
"IPv4","2.57.122.191",""
"IPv4","185.213.175.190",""
"IPv4","165.227.201.0",""
"IPv4","218.92.0.230",""
"IPv4","158.51.126.147",""
"IPv4","139.59.64.179",""
"IPv4","99.88.86.106",""
"IPv4","101.36.122.23",""
"IPv4","122.168.194.41",""
"IPv4","218.92.0.134",""
"IPv4","103.134.154.72",""
"IPv4","64.227.130.24",""
"IPv4","120.39.211.213",""
"IPv4","92.118.39.86",""
"IPv4","218.92.0.225",""
"IPv4","218.92.0.233",""
"IPv4","20.127.224.153",""
"IPv4","134.122.121.56",""
"IPv4","218.92.0.134",""
"IPv4","111.67.203.28",""
"IPv4","103.29.85.13",""
"IPv4","222.98.122.37",""
"IPv4","103.117.57.201",""
"IPv4","218.92.0.232",""
"IPv4","218.92.0.219",""
"IPv4","138.197.168.253",""
"IPv4","92.118.39.76",""
"IPv4","218.92.0.143",""
"IPv4","118.68.155.245",""
"IPv4","45.87.41.7",""
"IPv4","198.24.79.245",""
"IPv4","14.103.118.200",""
"IPv4","14.103.63.16",""
"IPv4","103.189.234.75",""
"IPv4","103.189.234.75",""
"IPv4","20.74.223.225",""
"IPv4","46.101.82.89",""
"IPv4","140.246.104.242",""
"IPv4","218.92.0.111",""
"IPv4","218.92.0.235",""
"IPv4","218.92.0.134",""
"IPv4","15.235.2.68",""
"IPv4","192.210.160.175",""
"IPv4","196.188.120.232",""
"IPv4","114.219.157.97",""
"IPv4","27.254.137.144",""
"IPv4","34.92.198.176",""
"IPv4","190.110.124.116",""
"IPv4","185.188.219.214",""
"IPv4","165.22.235.5",""
"IPv4","72.167.53.145",""
"IPv4","111.67.202.85",""
"IPv4","218.92.0.231",""
"IPv4","218.92.0.233",""
"IPv4","218.92.0.103",""
"IPv4","218.92.0.218",""
"IPv4","93.183.81.187",""
"IPv4","103.81.85.141",""
"IPv4","128.199.23.74",""
"IPv4","140.246.127.23",""
"IPv4","37.189.196.88",""
"IPv4","218.92.0.134",""
"IPv4","121.140.83.116",""
"IPv4","183.83.196.204",""
"IPv4","164.163.98.49",""
"IPv4","128.199.25.46",""
"IPv4","186.10.125.209",""
"IPv4","155.4.244.107",""
"IPv4","171.244.139.238",""
"IPv4","14.225.217.156",""
"IPv4","152.32.215.161",""
"IPv4","178.252.132.250",""
"IPv4","118.122.75.4",""
"IPv4","218.92.0.237",""
"IPv4","218.92.0.225",""
"IPv4","218.92.0.198",""
"IPv4","218.92.0.220",""
"IPv4","14.103.132.205",""
"IPv4","218.92.0.227",""
"IPv4","161.10.247.113",""
"IPv4","218.92.0.154",""
"IPv4","190.202.131.222",""
"IPv4","140.246.92.156",""
"IPv4","206.189.135.156",""
"IPv4","87.106.35.180",""
"IPv4","194.31.109.51",""
"IPv4","14.103.170.163",""
"IPv4","218.92.0.216",""
"IPv4","218.92.0.236",""
"IPv4","92.118.39.73",""
"IPv4","218.92.0.223",""
"IPv4","218.92.0.232",""
"IPv4","165.227.201.0",""
"IPv4","27.72.62.222",""
"IPv4","121.142.87.218",""
"IPv4","92.118.39.76",""
"IPv4","23.237.196.114",""
"IPv4","101.89.157.125",""
"IPv4","218.92.0.134",""
"IPv4","139.59.73.12",""
"IPv4","103.101.160.198",""
"IPv4","190.128.230.98",""
"IPv4","45.61.133.42",""
"IPv4","14.103.105.45",""
"IPv4","14.103.161.189",""
"IPv4","212.83.130.207",""
"IPv4","221.226.17.34",""
"IPv4","202.62.37.202",""
"IPv4","101.36.231.231",""
"IPv4","218.92.0.103",""
"IPv4","101.126.25.120",""
"IPv4","139.59.188.13",""
"IPv4","155.4.144.24",""
"IPv4","178.252.132.250",""
"IPv4","36.255.220.76",""
"IPv4","202.120.31.152",""
"IPv4","104.168.46.10",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","120.48.74.47",""
"IPv4","80.64.30.179",""
"IPv4","20.197.48.171",""
"IPv4","45.172.152.74",""
"IPv4","218.92.0.217",""
"IPv4","193.151.153.84",""
"IPv4","185.93.89.118",""
"IPv4","20.127.224.153",""
"IPv4","185.93.89.118",""
"IPv4","164.90.199.99",""
"IPv4","193.32.162.135",""
"IPv4","49.49.242.216",""
"IPv4","54.37.10.124",""
"IPv4","36.40.89.206",""
"IPv4","45.116.77.74",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","103.13.206.31",""
"IPv4","185.93.89.118",""
"IPv4","196.251.84.225",""
"IPv4","14.103.170.168",""
"IPv4","185.93.89.118",""
"IPv4","23.95.128.167",""
"IPv4","115.113.173.34",""
"IPv4","115.113.173.34",""
"IPv4","115.113.173.34",""
"IPv4","115.113.173.34",""
"IPv4","194.67.193.111",""
"IPv4","51.178.141.222",""
"IPv4","27.254.137.144",""
"IPv4","115.113.173.34",""
"IPv4","14.103.112.141",""
"IPv4","115.113.173.34",""
"IPv4","218.92.0.223",""
"IPv4","103.248.43.99",""
"IPv4","218.92.0.231",""
"IPv4","218.92.0.112",""
"IPv4","64.227.149.214",""
"IPv4","45.148.10.240",""
"IPv4","58.56.23.210",""
"IPv4","96.67.59.65",""
"IPv4","125.228.185.131",""
"IPv4","128.199.147.33",""
"IPv4","161.35.230.126",""
"IPv4","165.22.235.5",""
"IPv4","185.93.89.118",""
"IPv4","104.244.74.84",""
"IPv4","218.92.0.153",""
"IPv4","103.177.129.169",""
"IPv4","150.139.201.247",""
"IPv4","51.79.251.29",""
"IPv4","101.89.170.33",""
"IPv4","143.198.90.189",""
"IPv4","218.92.0.198",""
"IPv4","103.23.135.156",""
"IPv4","185.213.174.209",""
"IPv4","185.213.174.209",""
"IPv4","218.92.0.230",""
"IPv4","52.183.128.237",""
"IPv4","152.32.158.35",""
"IPv4","152.32.158.35",""
"IPv4","52.183.128.237",""
"IPv4","167.172.146.42",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","218.92.0.225",""
"IPv4","147.12.214.20",""
"IPv4","147.12.214.20",""
"IPv4","119.84.148.253",""
"IPv4","47.239.103.8",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","218.92.0.237",""
"IPv4","185.93.89.118",""
"IPv4","40.81.209.56",""
"IPv4","40.81.209.56",""
"IPv4","185.93.89.118",""
"IPv4","101.36.122.23",""
"IPv4","134.17.16.19",""
"IPv4","159.89.161.126",""
"IPv4","218.92.0.134",""
"IPv4","103.17.48.8",""
"IPv4","200.122.253.129",""
"IPv4","218.92.0.154",""
"IPv4","218.92.0.153",""
"IPv4","218.92.0.154",""
"IPv4","218.92.0.134",""
"IPv4","117.216.211.19",""
"IPv4","218.92.0.229",""
"IPv4","193.32.162.139",""
"IPv4","218.92.0.134",""
"IPv4","2.57.122.195",""
"IPv4","211.20.21.9",""
"IPv4","218.92.0.134",""
"IPv4","101.47.24.170",""
"IPv4","61.99.254.192",""
"IPv4","14.103.108.102",""
"IPv4","2.57.122.195",""
"IPv4","106.12.241.2",""
"IPv4","140.249.199.13",""
"IPv4","2.57.122.195",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.154",""
"IPv4","218.92.0.226",""
"IPv4","1.197.78.123",""
"IPv4","218.92.0.154",""
"IPv4","180.97.220.20",""
"IPv4","62.146.182.115",""
"IPv4","172.245.194.134",""
"IPv4","172.245.194.134",""
"IPv4","95.167.225.76",""
"IPv4","95.167.225.76",""
"IPv4","92.118.39.86",""
"IPv4","118.99.80.34",""
"IPv4","202.51.214.99",""
"IPv4","202.51.214.99",""
"IPv4","218.92.0.223",""
"IPv4","218.92.0.219",""
"IPv4","157.245.41.10",""
"IPv4","36.99.46.101",""
"IPv4","36.99.46.101",""
"IPv4","92.118.39.86",""
"IPv4","176.94.185.62",""
"IPv4","92.118.39.86",""
"IPv4","137.184.36.41",""
"IPv4","218.92.0.218",""
"IPv4","218.92.0.221",""
"IPv4","193.32.162.137",""
"IPv4","92.118.39.75",""
"IPv4","36.139.226.237",""
"IPv4","104.28.254.47",""
"IPv4","54.37.233.240",""
"IPv4","218.92.0.219",""
"IPv4","202.103.55.155",""
"IPv4","218.92.0.134",""
"IPv4","167.71.163.147",""
"IPv4","20.41.81.111",""
"IPv4","218.92.0.231",""
"IPv4","132.232.132.50",""
"IPv4","104.208.108.166",""
"IPv4","92.118.39.76",""
"IPv4","92.118.39.76",""
"IPv4","198.12.114.232",""
"IPv4","218.92.0.134",""
"IPv4","157.66.218.174",""
"IPv4","92.118.39.76",""
"IPv4","190.171.189.85",""
"IPv4","92.118.39.76",""
"IPv4","92.118.39.76",""
"IPv4","92.118.39.76",""
"IPv4","92.118.39.76",""
"IPv4","178.128.232.125",""
"IPv4","92.118.39.76",""
"IPv4","218.92.0.143",""
"IPv4","180.100.217.208",""
"IPv4","14.103.122.182",""
"IPv4","2.57.122.191",""
"IPv4","193.160.96.188",""
"IPv4","180.76.180.94",""
"IPv4","218.92.0.134",""
"IPv4","14.103.122.182",""
"IPv4","45.233.210.254",""
"IPv4","117.50.89.12",""
"IPv4","45.205.24.43",""
"IPv4","35.200.237.19",""
"IPv4","202.51.83.131",""
"IPv4","60.199.224.2",""
"IPv4","103.63.25.13",""
"IPv4","45.207.219.157",""
"IPv4","98.84.52.61",""
"IPv4","171.244.37.97",""
"IPv4","218.150.246.42",""
"IPv4","93.120.240.202",""
"IPv4","218.92.0.217",""
"IPv4","34.66.178.44",""
"IPv4","14.103.113.213",""
"IPv4","218.92.0.134",""
"IPv4","46.101.82.89",""
"IPv4","61.171.87.26",""
"IPv4","152.228.131.33",""
"IPv4","218.92.0.154",""
"IPv4","118.179.102.248",""
"IPv4","185.121.0.25",""
"IPv4","218.92.0.220",""
"IPv4","218.92.0.220",""
"IPv4","212.98.60.188",""
"IPv4","96.45.190.36",""
"IPv4","190.85.108.189",""
"IPv4","94.254.0.157",""
"IPv4","85.209.154.24",""
"IPv4","103.63.25.171",""
"IPv4","107.175.32.28",""
"IPv4","185.213.164.176",""
"IPv4","203.217.124.134",""
"IPv4","117.216.143.31",""
"IPv4","101.36.122.23",""
"IPv4","103.14.49.161",""
"IPv4","218.92.0.134",""
"IPv4","154.221.28.51",""
"IPv4","103.59.94.155",""
"IPv4","218.92.0.217",""
"IPv4","121.229.31.33",""
"IPv4","193.32.162.132",""
"IPv4","203.146.127.168",""
"IPv4","218.92.0.237",""
"IPv4","218.92.0.225",""
"IPv4","154.221.27.234",""
"IPv4","112.133.228.250",""
"IPv4","218.92.0.235",""
"IPv4","143.198.90.189",""
"IPv4","103.82.93.126",""
"IPv4","203.150.107.244",""
"IPv4","114.130.56.191",""
"IPv4","216.155.93.75",""
"IPv4","218.92.0.228",""
"IPv4","61.36.209.139",""
"IPv4","218.92.0.236",""
"IPv4","188.166.223.5",""
"IPv4","157.66.144.15",""
"IPv4","35.237.94.18",""
"IPv4","172.174.72.225",""
"IPv4","101.126.5.109",""
"IPv4","184.168.122.184",""
"IPv4","196.251.67.42",""
"IPv4","221.226.193.163",""
"IPv4","218.92.0.228",""
"IPv4","120.92.210.231",""
"IPv4","173.248.237.221",""
"IPv4","58.147.171.11",""
"IPv4","103.90.226.193",""
"IPv4","187.212.30.140",""
"IPv4","203.0.104.170",""
"IPv4","218.92.0.111",""
"IPv4","89.35.130.25",""
"IPv4","64.227.130.24",""
"IPv4","218.92.0.153",""
"IPv4","209.141.55.77",""
"IPv4","202.120.31.152",""
"IPv4","189.202.238.58",""
"IPv4","45.163.1.222",""
"IPv4","137.220.134.234",""
"IPv4","218.92.0.232",""
"IPv4","218.92.0.219",""
"IPv4","185.213.173.51",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.154",""
"IPv4","134.17.16.19",""
"IPv4","38.79.83.28",""
"IPv4","218.92.0.154",""
"IPv4","183.110.116.126",""
"IPv4","192.227.237.33",""
"IPv4","14.103.117.88",""
"IPv4","103.188.177.46",""
"IPv4","189.241.68.28",""
"IPv4","102.23.122.235",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.153",""
"IPv4","92.118.39.74",""
"IPv4","218.92.0.221",""
"IPv4","216.107.136.92",""
"IPv4","51.77.158.34",""
"IPv4","218.92.0.216",""
"IPv4","20.12.41.6",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.154",""
"IPv4","218.92.0.229",""
"IPv4","218.92.0.229",""
"IPv4","144.91.102.41",""
"IPv4","159.203.2.142",""
"IPv4","185.216.132.243",""
"IPv4","92.118.39.86",""
"IPv4","195.19.4.22",""
"IPv4","218.92.0.134",""
"IPv4","36.99.192.221",""
"IPv4","157.10.250.8",""
"IPv4","92.118.39.86",""
"IPv4","37.75.11.227",""
"IPv4","103.213.104.14",""
"IPv4","218.92.0.154",""
"IPv4","185.213.173.52",""
"IPv4","185.213.165.36",""
"IPv4","92.118.39.86",""
"IPv4","92.118.39.86",""
"IPv4","140.246.92.156",""
"IPv4","18.139.17.137",""
"IPv4","192.210.228.228",""
"IPv4","218.92.0.112",""
"IPv4","191.242.105.133",""
"IPv4","218.92.0.218",""
"IPv4","200.122.253.129",""
"IPv4","122.168.194.41",""
"IPv4","20.40.73.192",""
"IPv4","111.31.14.77",""
"IPv4","193.32.162.134",""
"IPv4","187.45.100.0",""
"IPv4","103.152.18.138",""
"IPv4","218.92.0.134",""
"IPv4","120.50.8.62",""
"IPv4","20.127.224.153",""
"IPv4","176.94.185.62",""
"IPv4","49.247.36.49",""
"IPv4","118.69.83.31",""
"IPv4","193.32.162.137",""
"IPv4","218.92.0.134",""
"IPv4","51.83.46.251",""
"IPv4","218.92.0.111",""
"IPv4","187.16.96.250",""
"IPv4","2.57.122.195",""
"IPv4","103.176.78.194",""
"IPv4","222.212.143.251",""
"IPv4","2.57.122.195",""
"IPv4","180.76.235.175",""
"IPv4","218.92.0.236",""
"IPv4","2.57.122.195",""
"IPv4","209.97.173.167",""
"IPv4","196.251.84.225",""
"IPv4","218.92.0.143",""
"IPv4","2.57.122.195",""
"IPv4","59.56.73.141",""
"IPv4","218.92.0.236",""
"IPv4","218.92.0.229",""
"IPv4","159.203.2.69",""
"IPv4","218.92.0.134",""
"IPv4","123.131.17.131",""
"IPv4","134.209.77.196",""
"IPv4","195.19.97.203",""
"IPv4","195.19.97.203",""
"IPv4","64.225.63.104",""
"IPv4","64.225.63.104",""
"IPv4","34.122.106.61",""
"IPv4","34.122.106.61",""
"IPv4","218.92.0.228",""
"IPv4","218.92.0.223",""
"IPv4","218.92.0.230",""
"IPv4","190.129.122.185",""
"IPv4","190.129.122.185",""
"IPv4","218.92.0.235",""
"IPv4","218.92.0.226",""
"IPv4","62.232.51.185",""
"IPv4","46.101.89.24",""
"IPv4","218.92.0.227",""
"IPv4","101.126.81.188",""
"IPv4","129.151.231.27",""
"IPv4","195.178.110.76",""
"IPv4","218.92.0.233",""
"IPv4","218.92.0.229",""
"IPv4","218.92.0.111",""
"IPv4","218.92.0.217",""
"IPv4","87.106.35.180",""
"IPv4","187.212.30.140",""
"IPv4","69.49.231.133",""
"IPv4","95.79.112.59",""
"IPv4","104.205.140.176",""
"IPv4","189.241.68.28",""
"IPv4","106.12.133.92",""
"IPv4","218.92.0.220",""
"IPv4","37.187.35.26",""
"IPv4","218.92.0.228",""
"IPv4","35.208.68.245",""
"IPv4","123.24.206.100",""
"IPv4","111.68.98.152",""
"IPv4","218.92.0.134",""
"IPv4","103.179.56.249",""
"IPv4","92.118.39.76",""
"IPv4","103.81.85.141",""
"IPv4","218.92.0.153",""
"IPv4","92.118.39.76",""
"IPv4","218.92.0.219",""
"IPv4","103.172.204.236",""
"IPv4","218.92.0.153",""
"IPv4","92.118.39.76",""
"IPv4","200.155.38.221",""
"IPv4","218.92.0.112",""
"IPv4","218.92.0.112",""
"IPv4","92.118.39.76",""
"IPv4","45.157.148.187",""
"IPv4","187.16.96.250",""
"IPv4","171.220.244.134",""
"IPv4","35.198.146.227",""
"IPv4","35.198.146.227",""
"IPv4","43.135.94.30",""
"IPv4","92.118.39.76",""
"IPv4","161.132.47.76",""
"IPv4","92.118.39.76",""
"IPv4","92.118.39.76",""
"IPv4","218.78.59.30",""
"IPv4","159.203.128.174",""
"IPv4","92.118.39.76",""
"IPv4","188.0.130.250",""
"IPv4","218.92.0.153",""
"IPv4","218.92.0.153",""
"IPv4","130.33.54.31",""
"IPv4","130.33.54.31",""
"IPv4","130.33.54.31",""
"IPv4","218.92.0.216",""
"IPv4","130.33.54.31",""
"IPv4","130.33.54.31",""
"IPv4","130.33.54.31",""
"IPv4","130.33.54.31",""
"IPv4","130.33.54.31",""
"IPv4","130.33.54.31",""
"IPv4","15.235.143.116",""
"IPv4","218.92.0.222",""
"IPv4","121.229.31.33",""
"IPv4","207.54.149.118",""
"IPv4","218.92.0.229",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.216",""
